	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	track_name	artist	genre
21	0.74	0.222	4	-18.576	0	0.0586	0.468	0.918	0.0782	0.148	139.991	113804	4	Again (Full Metal)	Otaku	LOFI
22	0.733	0.547	8	-5.464	1	0.203	0.301	0.00537	0.383	0.295	71.976	194220	4	The Girl I Haven't Met (Biskwiq Flip)	Kudasaibeats	LOFI
23	0.491	0.445	11	-11.999	1	0.384	0.925	0.000115	0.209	0.184	78.738	127603	4	Laugh	Sarcastic Sounds	LOFI
24	0.345	0.184	11	-16.232	0	0.0412	0.529	0.49	0.35	0.106	176.056	155888	4	Bewildered	Hanz	LOFI
25	0.721	0.163	1	-16.899	0	0.0999	0.796	0.623	0.105	0.707	85.058	102176	4	Redbone	Dontcry	LOFI
26	0.803	0.165	4	-14.07	1	0.0492	0.0372	0.832	0.0927	0.419	126.952	196500	4	i wish it would never stop snowing	Sleepy Fish	LOFI
27	0.526	0.191	7	-14.809	1	0.0352	0.939	0.646	0.334	0.0415	63.213	124115	4	Iko	Hakone	LOFI
28	0.854	0.495	5	-11.031	1	0.0731	0.52	0.849	0.0928	0.807	124.03	81336	3	Always With Me (Spirited Away)	Sleepy Tom	LOFI
29	0.665	0.373	10	-8.363	1	0.38	0.937	0.918	0.111	0.689	79.478	103457	4	Warm Blanket	Mujo	LOFI
30	0.642	0.651	4	-9.174	0	0.0347	0.566	0.537	0.0954	0.178	140.087	157714	4	Cruisin’	G Mills	LOFI
31	0.517	0.265	4	-17.189	1	0.0427	0.886	0.944	0.118	0.0491	172.012	150698	4	delusions	kokoro	LOFI
32	0.633	0.504	10	-7.3	0	0.0623	0.517	0.205	0.245	0.263	81.42	84782	4	Scared of the World	Sarcastic Sounds	LOFI
33	0.666	0.197	4	-15.365	1	0.0692	0.879	0.881	0.109	0.12	77.079	151731	4	Backpack City	Flovry	LOFI
34	0.645	0.501	5	-8.976	1	0.345	0.978	0.667	0.492	0.513	99.809	134118	3	Quit Asking Me for Sandwiches	Hazy Year	LOFI
35	0.737	0.402	8	-7.952	1	0.331	0.267	0.811	0.11	0.599	177.802	110562	4	UH OH	twuan	LOFI
36	0.82	0.17	1	-12.969	1	0.0971	0.416	0.859	0.0986	0.29	129.993	119077	4	Aconcagua	Slumberville	LOFI
37	0.577	0.232	8	-18.829	1	0.187	0.821	0.89	0.138	0.31	124.445	181529	3	Morning	Hyperparadise	LOFI
38	0.793	0.356	7	-11.987	1	0.0978	0.783	0.889	0.334	0.372	89.967	149333	4	L'aventure	C4C	LOFI
39	0.748	0.338	11	-13.947	1	0.0654	0.0418	0.88	0.312	0.377	152.033	118618	1	I Miss You	Sarcastic Sounds	LOFI
40	0.469	0.309	1	-11.858	0	0.0341	0.863	0.809	0.0923	0.185	90.062	218667	4	With U	SwuM	LOFI
41	0.652	0.425	5	-12.598	1	0.0358	0.875	0.875	0.0957	0.588	87.007	112000	4	Stay and Wander	Tom Doolie	LOFI
42	0.548	0.302	10	-12.869	1	0.12	0.752	0.893	0.314	0.546	127.159	77922	4	sorry	chief.	LOFI
43	0.558	0.31	5	-10.53	0	0.373	0.526	0.934	0.147	0.395	188.179	138000	4	Fireworks	Nymano	LOFI
44	0.748	0.65	4	-7.356	1	0.0691	0.884	0.877	0.0739	0.61	160.069	144016	4	Shangri-La	SPEECHLESS	LOFI
45	0.811	0.35	1	-11.318	1	0.0439	0.406	0.907	0.105	0.635	118.009	136525	4	Peach	Glimlip	LOFI
46	0.816	0.468	1	-8.687	1	0.0612	0.68	0.842	0.244	0.2	158.069	121519	4	Wish You Were Mine	Sarcastic Sounds	LOFI
47	0.808	0.241	8	-9.699	0	0.18	0.102	0.888	0.109	0.417	80.782	126317	4	CHASE	twuan	LOFI
48	0.868	0.427	8	-11.167	1	0.346	0.909	0.00898	0.101	0.547	82.033	122749	4	we used to talk every night	Elijah Who	LOFI
49	0.421	0.212	6	-19.975	1	0.0342	0.8	0.791	0.142	0.119	75.04	196992	4	Blue Skies, Blue Seas	Idealism	LOFI
50	0.498	0.382	11	-11.555	0	0.104	0.643	0.15	0.246	0.141	108.745	151798	5	Ambivalence	Hanz	LOFI
51	0.624	0.322	0	-10.949	1	0.135	0.397	0.878	0.643	0.381	173.988	150882	4	Tiny Sailboat	Kupla	LOFI
52	0.567	0.349	2	-9.939	1	0.0273	0.678	0.889	0.0862	0.163	79.999	162000	4	Coral Reef	Slowheal	LOFI
53	0.753	0.227	2	-11.0	1	0.114	0.612	0.849	0.109	0.214	82.019	96220	4	Sashimi	Dontcry	LOFI
54	0.664	0.223	3	-12.845	1	0.118	0.802	0.888	0.0663	0.28	112.249	182250	3	Home	Aso	LOFI
55	0.698	0.26	8	-19.222	1	0.0745	0.697	0.911	0.107	0.366	127.986	142500	4	Space Cadet	Philanthrope	LOFI
56	0.423	0.375	11	-12.984	0	0.0634	0.887	0.837	0.106	0.157	129.778	247320	4	Lie	quickly, quickly	LOFI
57	0.737	0.144	0	-16.186	0	0.0582	0.881	0.948	0.601	0.477	134.06	116418	4	Ladybug	Slumberville	LOFI
58	0.67	0.579	3	-7.678	0	0.0698	0.614	0.0137	0.144	0.503	90.064	237340	4	Beauty Hurts	Jack Be	LOFI
59	0.661	0.416	11	-10.504	1	0.755	0.97	0.878	0.0856	0.374	78.031	138678	4	Float	SPEECHLESS	LOFI
60	0.621	0.283	1	-11.675	1	0.0657	0.842	0.904	0.106	0.47	79.023	147938	4	Blue Book	Tom Doolie	LOFI
61	0.678	0.405	7	-14.035	1	0.0824	0.891	0.907	0.263	0.318	147.994	157365	4	First Heartbreak	Flovry	LOFI
62	0.503	0.157	11	-15.226	1	0.127	0.527	0.808	0.11	0.13	76.85	164800	4	Interstellar	drkmnd	LOFI
63	0.58	0.439	6	-11.073	0	0.0531	0.793	0.643	0.707	0.134	77.996	153846	4	Sleepy Little One	Kupla	LOFI
64	0.442	0.0699	8	-22.476	0	0.0343	0.912	0.75	0.111	0.0914	105.68	314722	4	And Then I Woke Up	Idealism	LOFI
65	0.82	0.281	8	-15.194	0	0.0802	0.869	0.961	0.0925	0.62	104.988	182869	4	Proud of You	A L E X	LOFI
66	0.694	0.325	9	-14.99	1	0.0373	0.917	0.946	0.0856	0.318	86.994	216964	4	for when it’s warmer	Sleepy Fish	LOFI
67	0.645	0.114	9	-15.768	1	0.356	0.967	0.831	0.112	0.191	78.015	86571	4	viola	eevee	LOFI
68	0.592	0.173	2	-13.952	0	0.0309	0.756	0.802	0.117	0.529	107.985	145519	4	Under Your Skin	BluntOne	LOFI
69	0.87	0.146	8	-11.877	0	0.22	0.499	0.941	0.105	0.889	80.087	108078	4	French Inhale	[bsd.u]	LOFI
70	0.857	0.146	4	-10.946	1	0.33	0.838	0.954	0.109	0.776	82.9	92250	4	Old Roots New Trees	Made in M	LOFI
71	0.789	0.192	11	-19.718	0	0.0798	0.857	0.781	0.147	0.437	90.014	114868	4	should have never met you	Ngyn	LOFI
72	0.729	0.308	10	-14.782	1	0.129	0.062	0.875	0.0981	0.669	163.977	143415	4	Wakeup	Altair Blake	LOFI
73	0.533	0.165	2	-14.879	1	0.0396	0.929	0.937	0.105	0.189	122.062	157377	4	Good Night	Oatmello	LOFI
74	0.532	0.208	0	-17.916	1	0.0409	0.933	0.929	0.102	0.366	80.021	120000	4	Lofi Rain	Chilled Cougar	LOFI
75	0.588	0.196	7	-13.135	1	0.0486	0.75	0.92	0.101	0.148	99.82	96019	4	Sleep Well	SPEECHLESS	LOFI
76	0.549	0.385	11	-13.8	1	0.0326	0.768	0.964	0.106	0.156	122.022	135855	4	Lush	G Mills	LOFI
77	0.695	0.473	7	-7.418	1	0.0956	0.0491	0.26	0.135	0.773	160.02	121500	4	Sunset	Altair Blake	LOFI
78	0.718	0.248	5	-16.31	0	0.0378	0.567	0.915	0.125	0.192	79.952	99820	4	above the clouds	Ngyn	LOFI
79	0.5	0.486	9	-8.801	1	0.168	0.559	0.353	0.119	0.36	175.786	132427	4	New Fields	Tom Doolie	LOFI
80	0.812	0.403	9	-8.448	0	0.232	0.35	0.447	0.106	0.382	75.89	138947	4	Roots	Kupla	LOFI
81	0.624	0.229	1	-15.698	0	0.046	0.354	0.47	0.116	0.395	130.069	118183	4	m i s t	eevee	LOFI
82	0.577	0.0644	0	-20.245	1	0.043	0.953	0.955	0.101	0.195	144.084	161884	4	What If It All Turned out Fine	Jhove	LOFI
83	0.717	0.417	8	-12.677	0	0.046	0.699	0.943	0.121	0.59	93.048	123867	4	Fly Away	Altair Blake	LOFI
84	0.611	0.1	2	-23.194	1	0.0449	0.945	0.935	0.0784	0.197	103.9	175385	4	First Snow	Chris Mazuera	LOFI
85	0.592	0.37	0	-10.87	1	0.167	0.257	0.91	0.106	0.143	80.055	123016	4	Midnight Macchiato	LoFi Waiter	LOFI
86	0.636	0.453	2	-14.432	1	0.0467	0.695	0.881	0.0746	0.159	130.057	162597	4	Icicles	G Mills	LOFI
87	0.737	0.312	8	-14.978	1	0.172	0.116	0.609	0.0368	0.16	74.032	176959	4	Cuddlin	Pandrezz	LOFI
88	0.613	0.526	7	-9.243	0	0.031	0.669	0.933	0.168	0.108	154.082	124675	4	Quiet Storm	Shierro	LOFI
89	0.694	0.704	11	-10.396	0	0.207	0.0388	0.831	0.0908	0.212	74.983	96617	4	Watching The Rain	LoFi Waiter	LOFI
90	0.843	0.256	7	-13.565	0	0.0752	0.538	0.114	0.133	0.655	68.997	142183	4	[oops]	potsu	LOFI
91	0.619	0.53	0	-8.98	1	0.0363	0.453	0.865	0.135	0.118	80.001	123016	4	Cold Morning	LoFi Waiter	LOFI
92	0.762	0.373	5	-12.165	0	0.049	0.966	0.929	0.127	0.246	89.981	96667	4	Walking On The Clouds	Sleepy Tom	LOFI
93	0.648	0.499	8	-9.724	1	0.0412	0.55	0.933	0.107	0.119	147.661	91833	4	Walking in Ueno	LoFi Waiter	LOFI
94	0.521	0.289	7	-12.812	1	0.0292	0.65	0.843	0.0878	0.0715	74.987	102417	4	letting go	mood.	LOFI
95	0.801	0.568	4	-7.413	0	0.0294	0.712	0.862	0.104	0.428	90.02	128276	4	Terrapin Groove	Azido 88	LOFI
96	0.614	0.277	1	-11.943	0	0.042	0.967	0.891	0.0698	0.236	84.938	65790	4	my new love	Elijah Who	LOFI
97	0.487	0.42	10	-9.923	1	0.0475	0.624	0.881	0.109	0.064	170.048	141684	4	Sunset Coffee	LoFi Waiter	LOFI
98	0.777	0.37	9	-15.109	1	0.0504	0.803	0.905	0.255	0.123	80.014	123000	4	Waves	Chilled Cougar	LOFI
99	0.638	0.304	9	-11.335	1	0.0333	0.0664	0.741	0.166	0.171	78.026	117131	4	Shukudai	LoFi Waiter	LOFI
0	0.7	0.0197	9	-25.261	0	0.149	0.808	0.0088	0.0991	0.162	79.988	94456	4	Safe Place	Lo Fi Hip Hop	LOFI
1	0.696	0.22	4	-21.234	0	0.0534	0.904	0.903	0.109	0.115	74.966	168019	4	Rain	Lo-Fi Luke	LOFI
2	0.746	0.383	2	-11.601	1	0.066	0.13	0.863	0.0867	0.36	81.999	280998	4	Travelling	Chilledcow	LOFI
3	0.619	0.672	8	-8.781	0	0.0348	0.595	0.814	0.341	0.386	85.005	152954	4	Never Know	LoFi Chill	LOFI
4	0.597	0.344	0	-11.488	0	0.272	0.917	0.896	0.181	0.502	84.825	90353	4	Lofi Falling	3am Thoughts	LOFI
5	0.776	0.337	5	-16.856	1	0.0535	0.736	0.928	0.0746	0.587	140.001	132933	4	Lirios	Lo Fi Hip Hop	LOFI
6	0.797	0.408	9	-15.216	1	0.0468	0.348	0.903	0.0774	0.429	140.071	125149	4	Chill Mode	SpoonBeats	LOFI
7	0.701	0.196	3	-19.369	0	0.0893	0.857	0.917	0.16	0.205	87.941	164788	4	Study Session	Lo-Fi Luke	LOFI
8	0.648	0.322	5	-15.607	1	0.0482	0.889	0.1	0.0869	0.461	84.009	125518	4	Anime Rain - Japanese Lofi Beat	Lo-Fi Japan	LOFI
9	0.565	0.213	0	-18.205	1	0.0416	0.601	0.876	0.127	0.348	179.698	138750	4	lofi goodmorning sunshine	MrLeDuck	LOFI
10	0.528	0.53	5	-12.672	0	0.0419	0.739	0.156	0.163	0.228	75.006	67572	4	Chill Vibes for You	Lo Fi Hip Hop	LOFI
11	0.732	0.432	7	-16.207	1	0.0626	0.16	0.821	0.107	0.744	105.336	95726	4	Existentialist Destruction	Floriana	LOFI
12	0.594	0.22	4	-13.377	0	0.0479	0.916	0.356	0.0994	0.0601	79.956	84071	3	Lofi ChillHop Study Lounge	Sad Music	LOFI
13	0.72	0.169	11	-21.217	0	0.057	0.854	0.941	0.118	0.577	119.962	91429	4	Opium	Syndrome	LOFI
14	0.687	0.379	1	-14.481	1	0.0809	0.709	0.654	0.11	0.58	82.004	80692	4	Sad Tokyo - Lofi Beat Instrumental	Lo-Fi Japan	LOFI
15	0.612	0.158	5	-18.427	0	0.0331	0.984	0.888	0.148	0.327	150.015	152308	4	Stay Inside	Lo Fi Hip Hop	LOFI
16	0.547	0.216	6	-19.362	1	0.0463	0.982	0.945	0.0937	0.564	114.901	144005	4	winter sax	Gemp	LOFI
17	0.607	0.553	9	-14.602	0	0.0908	0.0694	0.213	0.0993	0.603	169.994	221647	4	Bossa Para Dois	FaOut	LOFI
18	0.71	0.364	2	-15.132	1	0.0605	0.138	0.92	0.0748	0.443	81.011	65185	4	Cesia	Olive Atkinson	LOFI
19	0.64	0.204	2	-16.449	1	0.0463	0.208	0.944	0.109	0.582	81.058	65185	4	Lukas Cunningham	Brightlight	LOFI
20	0.545	0.519	3	-10.946	1	0.0265	0.504	0.942	0.182	0.358	75.004	60531	4	Phase of Lofi Relax	Lo Fi Hip Hop	LOFI
21	0.577	0.226	6	-13.228	1	0.144	0.681	0.906	0.112	0.25	135.888	167955	3	Interlube	Fyrland	LOFI
22	0.49	0.43	4	-10.63	0	0.0448	0.826	0.886	0.0975	0.325	76.983	149716	4	Sailing Away	Dee-Bee	LOFI
23	0.702	0.291	3	-18.129	0	0.0592	0.241	0.929	0.162	0.539	169.979	106527	4	Study Japan - Lofi Study Hop	Lo-Fi Japan	LOFI
24	0.754	0.136	3	-23.874	0	0.0637	0.392	0.918	0.108	0.455	89.993	62900	4	Close Range	Flashyred	LOFI
25	0.667	0.0864	9	-13.638	0	0.183	0.897	0.963	0.107	0.428	79.998	76025	3	Besos	Lo Fi Hip Hop	LOFI
26	0.899	0.281	10	-14.276	1	0.0771	0.203	0.372	0.0989	0.489	88.02	65454	4	Destiny Hyacinth	Todd Sidney	LOFI
27	0.563	0.479	6	-14.081	0	0.0466	0.275	0.168	0.119	0.523	173.949	104140	4	Wiggled Flexing	Drafty Doors	LOFI
28	0.633	0.0865	9	-25.268	0	0.0381	0.818	0.837	0.101	0.297	139.987	68571	3	Glowcliff	Ansley Milton	LOFI
29	0.361	0.182	11	-20.807	0	0.178	0.194	0.664	0.15	0.264	82.337	61414	4	Samurai Lofi - Beat Instrumental	Lo-Fi Japan	LOFI
30	0.717	0.503	0	-17.588	0	0.482	0.359	0.355	0.154	0.275	89.967	84502	4	Hypnotic Beach	Lo Fi Hip Hop	LOFI
31	0.687	0.474	8	-8.308	1	0.322	0.606	0.9	0.127	0.488	182.054	129231	4	Don't Leave Me	Lofis	LOFI
32	0.738	0.488	0	-12.697	1	0.178	0.233	0.564	0.0621	0.944	87.01	114480	4	Imagine The death	dreamfartofar	LOFI
33	0.83	0.32	10	-10.87	0	0.0894	0.945	0.941	0.111	0.597	90.032	128021	4	Casa Rodante	Homero Mill	LOFI
34	0.732	0.208	8	-16.637	1	0.114	0.113	0.921	0.108	0.667	179.981	67558	4	Highway to magic town	Mamba Side	LOFI
35	0.803	0.143	11	-12.515	0	0.292	0.761	0.462	0.0911	0.53	131.915	73043	3	Interpretes	Lo Fi Hip Hop	LOFI
36	0.588	0.216	4	-17.068	0	0.05	0.46	0.535	0.556	0.418	86.054	72647	4	Lofi Japan - Beat Instrumental	Lo-Fi Japan	LOFI
37	0.692	0.325	8	-12.343	1	0.215	0.966	0.945	0.107	0.121	80.099	93000	4	Lofi Exam Season	Sad LoFi Boy	LOFI
38	0.794	0.518	5	-16.173	1	0.0674	0.00616	0.896	0.125	0.143	76.013	129474	4	Sailing Evening	Vesryn	LOFI
39	0.747	0.247	0	-14.859	1	0.0822	0.712	0.938	0.102	0.354	144.037	200243	4	Paranoise	Lofi Therapy	LOFI
40	0.858	0.213	4	-17.891	0	0.0861	0.0486	0.932	0.102	0.56	92.683	90333	4	DOLBY SOUND	Lo Fi Hip Hop	LOFI
41	0.677	0.139	2	-16.491	1	0.113	0.464	0.919	0.0661	0.358	80.991	148148	4	No More	Si Maturo	LOFI
42	0.681	0.463	4	-10.095	0	0.258	0.81	0.918	0.114	0.148	87.754	82105	4	Relaxing Lofi Piano - Beat Instrumental	Lo-Fi Japan	LOFI
43	0.527	0.0218	9	-21.485	0	0.0472	0.596	0.919	0.108	0.185	175.414	88679	4	Key	Brayan Llamas	LOFI
44	0.718	0.572	11	-12.612	0	0.0451	0.752	0.762	0.37	0.51	114.987	167001	4	h2o	hydroxygen	LOFI
45	0.506	0.348	10	-14.623	1	0.155	0.147	0.723	0.32	0.0382	78.462	99333	4	LoFI must be chill	Lo Fi Hip Hop	LOFI
46	0.582	0.338	0	-15.135	1	0.0462	0.0759	0.916	0.0926	0.451	171.978	122790	4	I opened my heart	Azhar Varun	LOFI
47	0.648	0.214	4	-18.716	0	0.321	0.969	0.849	0.109	0.756	180.305	66667	4	CBD	low grade	LOFI
48	0.57	0.214	10	-16.366	0	0.0464	0.503	0.856	0.212	0.44	97.529	113136	5	Chilled Japan - Instrumental Lofi Beat	Lo-Fi Japan	LOFI
49	0.642	0.313	11	-14.249	0	0.0302	0.493	0.0875	0.144	0.611	170.319	208035	4	Tu Vidaa (Cr O2)	Wasintonía	LOFI
0	0.726	0.187	10	-16.574	1	0.0451	0.75	0.918	0.331	0.172	79.968	132000	4	Lo Fi Nights	Sad Music	LOFI
1	0.642	0.0251	4	-22.101	1	0.1	0.926	0.923	0.0938	0.422	180.074	88000	4	New Direction	Lofi Radiance	LOFI
2	0.895	0.342	0	-9.728	0	0.107	0.0475	0.932	0.0965	0.953	104.982	128000	4	Chill Music Listen	Sad Music	LOFI
3	0.689	0.382	2	-13.257	1	0.0987	0.567	0.503	0.117	0.0681	79.028	72911	4	AniMango Chill	Sad Music	LOFI
4	0.581	0.489	4	-9.135	0	0.179	0.867	0.73	0.112	0.713	211.092	47726	3	Twilight Lofi Hiphop	Sad Music	LOFI
5	0.723	0.314	2	-15.017	0	0.207	0.158	0.862	0.11	0.187	170.053	101647	4	Chill Lo Fi	Sad Music	LOFI
6	0.812	0.387	8	-12.345	1	0.0827	0.438	0.742	0.273	0.583	84.374	79936	4	Are You Here Yet Lofi Beat	Sad Music	LOFI
7	0.729	0.252	3	-28.172	0	0.0696	0.157	0.713	0.209	0.877	136.044	127059	4	Sensational Feeling Great	Lo Fi Hip Hop	LOFI
8	0.648	0.0115	6	-24.96	0	0.0848	0.878	0.361	0.0796	0.381	70.019	113143	4	Counting	ChillHop Beats	LOFI
9	0.648	0.463	6	-16.777	0	0.0607	0.98	0.934	0.371	0.434	150.037	139534	5	Lofi N°9	Lo Fi Hip Hop	LOFI
10	0.657	0.0158	4	-21.047	0	0.112	0.716	0.252	0.0775	0.307	180.046	88000	4	forest flowers	ChillHop Beats	LOFI
11	0.794	0.403	7	-18.109	1	0.144	0.13	0.909	0.107	0.743	89.974	112000	4	Chill Music	Sad Music	LOFI
12	0.655	0.00602	3	-26.698	0	0.0769	0.655	0.0556	0.0706	0.327	82.456	144000	3	THE BOTTOM IS FAR BUT IT IS TOUCHED	ChillHop Beats	LOFI
13	0.673	0.49	2	-30.823	1	0.0602	0.665	0.76	0.0782	0.508	166.201	104096	4	Retro Chill Hop Jazz - Vibe for Cool Passions	Lo Fi Hip Hop	LOFI
14	0.72	0.0175	8	-22.339	0	0.0763	0.924	0.756	0.0969	0.399	80.005	99000	4	Somewhere Out There	ChillHop Beats	LOFI
15	0.535	0.485	4	-15.618	0	0.0383	0.848	0.845	0.114	0.785	145.943	131507	4	Gaming Lofi Music	Sad Music	LOFI
16	0.755	0.0733	3	-19.386	1	0.0455	0.333	0.93	0.0762	0.136	79.005	194438	4	Nuclear	Lo Fi Hip Hop	LOFI
17	0.556	0.0085	1	-27.057	1	0.245	0.833	0.27	0.0951	0.322	73.277	121846	5	Illusions	ChillHop Beats	LOFI
18	0.663	0.016	1	-23.44	1	0.093	0.87	0.443	0.102	0.396	84.973	93176	4	Growing Up	ChillHop Beats	LOFI
19	0.686	0.0416	7	-28.175	0	0.0338	0.928	0.927	0.629	0.0597	112.059	235714	4	Muse	ChillHop Beats	LOFI
20	0.74	0.0163	2	-15.273	1	0.0797	0.537	0.349	0.215	0.0411	79.997	96000	4	goodbye memories	O N L Y Lofi	LOFI
21	0.684	0.0198	0	-17.942	1	0.0691	0.698	0.208	0.169	0.0537	69.982	109714	4	Cruise	O N L Y Lofi	LOFI
22	0.543	0.028	1	-20.688	0	0.36	0.99	0.947	0.106	0.04	121.128	128000	4	Imaginary	ARTKAY LOFI	LOFI
23	0.659	0.0558	8	-24.758	0	0.0395	0.946	0.853	0.631	0.0602	128.06	210000	4	Better Days	ChillHop Beats	LOFI
24	0.854	0.31	2	-15.153	0	0.112	0.159	0.415	0.0908	0.523	140.744	109091	4	Time Stamp Lofi	Sad Music	LOFI
25	0.717	0.00696	10	-18.618	1	0.0432	0.232	0.124	0.126	0.0705	59.997	128000	4	Shaka Surf	O N L Y Lofi	LOFI
26	0.567	0.927	5	-6.097	0	0.0955	0.959	0.816	0.104	0.347	179.928	49333	4	Jazzy	Lo Fi Hip Hop	LOFI
27	0.547	0.0315	1	-16.216	0	0.229	0.981	0.944	0.106	0.0394	89.962	85333	4	Dive	ARTKAY LOFI	LOFI
28	0.528	0.0269	4	-29.363	0	0.0382	0.212	0.904	0.112	0.123	75.0	153600	4	Blurred Dreams	Generix	LOFI
29	0.553	0.0382	0	-19.132	0	0.266	0.991	0.944	0.214	0.119	122.966	139636	4	Stellarscope	ARTKAY LOFI	LOFI
30	0.732	0.0154	6	-17.292	0	0.179	0.149	0.32	0.11	0.0907	79.941	96000	4	formless	Lofi Radiance	LOFI
31	0.639	0.658	2	-5.714	1	0.0297	0.00327	0.829	0.052	0.0988	125.144	138240	4	Dusty Road	Lo Fi Hip Hop	LOFI
32	0.569	0.0132	1	-30.336	1	0.0378	0.556	0.838	0.11	0.0406	109.995	209455	4	the grass is wet, but it still feels nice	Generix	LOFI
33	0.503	0.0325	1	-18.174	1	0.133	0.986	0.876	0.119	0.0799	79.9	96000	4	Tranquility	ARTKAY LOFI	LOFI
34	0.663	0.0103	1	-18.14	1	0.0857	0.768	0.113	0.111	0.0386	60.006	128000	4	stranded	Lofi Radiance	LOFI
35	0.744	0.463	8	-9.357	1	0.0326	0.46	0.917	0.105	0.0598	140.024	138857	4	Jazz It	Lo Fi Hip Hop	LOFI
36	0.729	0.0137	5	-19.034	1	0.0381	0.175	0.886	0.111	0.216	77.481	60522	3	Royal Lofi Movement.	Hip Hop 2021	LOFI
37	0.264	0.0183	10	-29.481	1	0.0419	0.497	0.892	0.111	0.0493	60.236	192000	4	rainflow	Generix	LOFI
38	0.752	0.0155	10	-17.777	1	0.106	0.124	0.241	0.131	0.128	75.008	102400	4	Panda top hat	Lofi Radiance	LOFI
39	0.61	0.722	2	-7.669	0	0.211	0.437	0.657	0.13	0.772	124.494	95040	4	Live Show	Lo Fi Hip Hop	LOFI
40	0.504	0.0503	2	-21.231	0	0.193	0.994	0.959	0.102	0.124	127.672	118154	4	Expectation	ARTKAY LOFI	LOFI
41	0.796	0.336	4	-9.998	1	0.0395	0.544	0.936	0.115	0.401	146.161	235095	4	Brotherly Love	Lo Fi Hip Hop	LOFI
42	0.505	0.0281	10	-20.325	0	0.146	0.99	0.927	0.118	0.054	97.708	156736	4	Your Essence	ARTKAY LOFI	LOFI
43	0.563	0.268	11	-15.549	1	0.0286	0.968	0.914	0.378	0.396	149.897	139567	4	Lofi Portrait	Lo Fi Hip Hop	LOFI
44	0.766	0.335	2	-16.954	0	0.0731	0.678	0.0152	0.301	0.29	72.996	221301	4	Evening	Joker Beats	LOFI
45	0.802	0.216	1	-15.021	1	0.0543	0.976	0.968	0.127	0.462	105.138	237740	4	Morning Coffee	Lo Fi Hip Hop	LOFI
46	0.766	0.54	5	-18.48	0	0.101	0.793	0.913	0.468	0.329	147.986	175372	4	Tiny Sailboat	Joker Beats	LOFI
0	0.436	0.221	10	-25.269	0	0.0912	0.833	0.865	0.115	0.238	77.606	109772	1	Gaming Vibe With Lo Fi	Lo Fi Hip Hop	LOFI
1	0.456	0.0986	10	-34.709	0	0.031	0.981	0.939	0.104	0.255	80.071	66498	5	Gamin Music Live	Lo Fi Hip Hop	LOFI
2	0.661	0.185	6	-30.53	1	0.0481	0.889	0.968	0.112	0.601	95.017	116404	4	Calming Background Lo Fi Hip Hop	Lo Fi Hip Hop	LOFI
3	0.533	0.264	10	-27.267	0	0.126	0.234	0.821	0.11	0.645	160.375	120487	4	Chill Background Streaming Music	Lo Fi Hip Hop	LOFI
4	0.445	0.317	6	-18.799	1	0.0457	0.827	0.926	0.109	0.492	78.368	60295	4	Gaming Live Stream Music	Lo Fi Hip Hop	LOFI
5	0.648	0.256	8	-23.376	1	0.167	0.942	0.956	0.107	0.481	97.446	111269	3	Calm Music For Game Streaming	Lo Fi Hip Hop	LOFI
6	0.412	0.133	5	-29.57	0	0.0607	0.715	0.83	0.134	0.436	160.033	72441	4	Gaming Music For My Stream	Lo Fi Hip Hop	LOFI
7	0.695	0.28	3	-23.507	1	0.167	0.808	0.884	0.111	0.593	159.574	118817	3	HipHop Streaming Beat	Lo Fi Hip Hop	LOFI
8	0.39	0.156	0	-27.307	1	0.219	0.938	0.979	0.144	0.714	144.498	53630	1	Lofi Background Gaming Music	Lo Fi Hip Hop	LOFI
9	0.589	0.115	1	-24.744	1	0.25	0.919	0.947	0.115	0.452	160.162	114491	4	Chill Gaming Stream Music	Lo Fi Hip Hop	LOFI
10	0.653	0.276	10	-23.568	0	0.104	0.553	0.889	0.148	0.335	79.992	68950	4	Stream Gaming	Lo Fi Hip Hop	LOFI
11	0.828	0.145	10	-21.453	0	0.0609	0.919	0.931	0.114	0.67	80.068	126492	4	Relaxing Music For Gaming	Lo Fi Hip Hop	LOFI
12	0.638	0.174	6	-24.409	0	0.0421	0.639	0.839	0.11	0.478	94.958	116711	4	Livestream HipHop Music	Lo Fi Hip Hop	LOFI
13	0.699	0.0661	3	-26.841	0	0.039	0.866	0.945	0.1	0.541	77.565	123490	4	GAME STREAMING NIGHT	Lo Fi Hip Hop	LOFI
14	0.558	0.2	5	-30.413	0	0.219	0.964	0.796	0.108	0.96	160.012	114495	4	Lo Fi Calming Bacakground Beat	Lo Fi Hip Hop	LOFI
15	0.647	0.174	10	-24.878	0	0.0485	0.928	0.901	0.116	0.288	80.107	108489	4	Lo Fi Game Background Music	Lo Fi Hip Hop	LOFI
16	0.717	0.0379	7	-25.2	1	0.0912	0.947	0.963	0.119	0.695	155.091	116143	4	Lo Fi Game Streaming Music	Lo Fi Hip Hop	LOFI
17	0.691	0.13	2	-20.628	1	0.0826	0.806	0.902	0.119	0.213	127.984	104572	4	Relaxing Music For Game Streaming	Lo Fi Hip Hop	LOFI
18	0.425	0.281	6	-29.997	0	0.0492	0.818	0.992	0.0971	0.661	80.027	66500	4	Music For Chill Streaming	Lo Fi Hip Hop	LOFI
